customer_id,first_name,last_name,email,phone_number,address,city,state,country,zip_code,signup_date,last_purchase_date,total_purchases,total_spent,loyalty_program_member,customer_segment,preferred_channel,feedback_score,support_tickets_opened,churn_risk
cust_710,Rhonda,Higgins,adavis@example.com,+1-406-783-3539x10161,63994 Kathleen Common,East Jesse,Louisiana,United States,28739,2023-03-23,2024-04-08,36,7869.7,Yes,Platinum,None,1,17,High
cust_389,Bobby,Wang,elizabethwalker@example.net,612-871-2852,449 Rodriguez Crest Suite 318,Gonzalezhaven,Arizona,Brazil,61968,2023-03-26,2023-05-28,46,413.79,No,Silver,,1,8,High
cust_897,Eric,Schwartz,shane05@example.org,3314329887,203 Duffy Pike,Bairdberg,New Hampshire,Germany,98670,2023-03-28,2023-11-04,25,5521.4,Yes,Platinum,Phone,3,2,High
cust_248,James,Coleman,kevinray@example.net,947.815.6627,70661 Larson Drives Apt. 467,Shawnfurt,Oklahoma,Australia,79933,2023-03-29,2023-10-04,27,8108.92,No,Platinum,None,2,19,High
cust_136,Brian,Wise,garciachristine@example.org,+1-764-733-4722x8200,8487 Tara Square Apt. 997,Millsside,Maryland,Japan,46005,2023-03-29,2023-08-05,54,9663.02,Yes,Platinum,Phone,3,1,High
cust_417,Tracey,Johnson,angela73@example.net,(810)229-0871x82749,187 Rachel Hill Apt. 049,Ronaldberg,California,China,26600,2023-03-30,2023-08-18,36,4913.15,No,Platinum,None,2,18,High
cust_74,Deanna,Lucas,tammy61@example.org,943-788-8993,9825 Timothy Hill Suite 112,Larrymouth,Indiana,India,68804,2023-03-31,2023-12-25,95,3229.99,No,Platinum,Email,1,7,High
cust_298,Rebecca,Mayo,greenkristen@example.org,4419459642,52967 Aimee Garden,Stanleyview,Massachusetts,Brazil,96296,2023-03-31,2023-05-22,19,3318.37,Yes,Platinum,Phone,3,10,High
cust_308,Brenda,Dixon,mileszachary@example.net,001-272-432-4407x9311,133 Thomas Village,Myersville,Maryland,Canada,53527,2023-04-01,2023-07-14,11,6684.73,No,Platinum,Phone,5,1,High
cust_328,Todd,Lopez,mcampbell@example.net,583-406-1789,4969 Dana Orchard,West Mary,Maine,Germany,88053,2023-04-02,2024-06-25,13,4713.1,No,Platinum,Phone,3,20,High
cust_575,Marie,Meyer,slittle@example.com,001-441-496-2342x1926,20410 Martin Glen,Port Teresa,Maine,France,96542,2023-04-03,2024-01-16,81,4648.31,Yes,Platinum,Email,4,10,High
cust_152,Robert,Jenkins,oreese@example.net,523-512-2099x499,051 Anderson Vista,Josephstad,Idaho,United States,51286,2023-04-09,2023-06-24,78,1542.85,No,Gold,SMS,3,14,High
cust_23,Brittney,Carter,keithcampbell@example.com,434-693-6183,02499 Gonzales Mountain,Hollyview,North Carolina,France,71277,2023-04-12,2023-05-26,8,510.92,No,Gold,Phone,1,16,High
cust_860,Roger,Perry,qlee@example.com,001-698-812-1300x88238,867 James Forge,North Josephview,North Dakota,Brazil,16867,2023-04-12,2024-08-17,47,3349.48,Yes,Platinum,Email,1,17,Medium
cust_860,Roger,Perry,qlee@example.com,001-698-812-1300x88238,867 James Forge,North Josephview,North Dakota,Brazil,16867,2023-04-12,2024-08-17,47,3349.48,Yes,Platinum,Email,1,17,Medium
cust_762,Marco,Robinson,egraham@example.org,001-305-729-8770x74599,44500 Adam Trail,Newtonhaven,Kansas,Australia,73961,2023-04-12,2024-03-17,9,9114.34,No,Platinum,SMS,2,7,High
cust_762,Marco,Robinson,egraham@example.org,001-305-729-8770x74599,44500 Adam Trail,Newtonhaven,Kansas,Australia,73961,2023-04-12,2024-03-17,9,9114.34,No,Platinum,SMS,2,7,High
cust_387,Kristie,Mitchell,rosebobby@example.org,799-282-5080x0463,882 Maldonado Cape Apt. 172,Lake Luke,Virginia,France,27188,2023-04-13,2024-02-23,51,2240.83,No,Platinum,Phone,4,16,High
cust_213,Andrew,Cole,jameshudson@example.com,6502166799,7899 Hall Circle Apt. 695,West Patriciachester,New Mexico,United States,15828,2023-04-13,2024-09-14,69,5520.92,Yes,Platinum,Email,5,8,Medium
cust_301,Sarah,Lee,richardwheeler@example.net,+1-678-561-0313x100,143 Myers Courts,Lake Madison,Vermont,Australia,35663,2023-04-13,2023-07-16,21,4518.36,Yes,Platinum,SMS,1,10,High
cust_592,Michael,Meyer,kirbybrett@example.org,,0598 Moon Greens,Lisaview,Indiana,France,56266,2023-04-14,2024-08-09,51,1487.98,No,Gold,SMS,4,11,Medium
cust_611,Nicholas,Andrews,justin46@example.com,420.410.8240x281,794 Edward Lock,North Alyssa,North Carolina,Japan,09679,2023-04-15,2024-04-29,18,4963.2,No,Platinum,SMS,5,1,High
cust_402,Karen,Barnes,markskristina@example.com,+1-826-950-6229x2310,5307 Moore Village,Jeremyfort,Rhode Island,United States,95361,2023-04-18,2023-12-12,74,5230.18,Yes,Platinum,None,2,10,High
cust_606,Tara,Anderson,margaret59@example.net,,649 Scott Point Suite 862,South Nicolas,Arkansas,Canada,01768,2023-04-19,2023-09-13,-5,7932.62,Yes,Platinum,None,1,8,High
cust_69,Brian,Smith,christopherbruce@example.net,291-480-3397x40148,39261 Martin Garden Suite 856,Port Vanessa,Washington,Brazil,10780,2023-04-19,2024-10-03,39,8603.06,No,Platinum,SMS,5,19,Low
cust_542,Michelle,Adkins,fisherstephanie@example.com,001-293-602-0203,22775 Heather Cove,West Jennifer,Arizona,Australia,17624,2023-04-22,2023-12-05,-67,3380.69,Yes,Platinum,SMS,5,0,High
cust_221,Vickie,Turner,jjohnson@example.org,001-360-744-3270,67949 Mccullough Tunnel,Alvarezberg,Wisconsin,China,18657,2023-04-24,2023-12-30,51,9689.52,No,Platinum,Email,3,14,High
cust_83,John,Burke,kimberly04@example.org,398.236.4037x61379,2696 Payne Extensions Suite 109,North Joseton,Arkansas,Brazil,52664,2023-04-26,2024-03-31,20,4471.01,No,Platinum,SMS,3,17,High
cust_873,Scott,Wright,millerpaul@example.net,001-458-397-0152,68960 Rose Flat,Stephenland,Florida,India,88531,2023-04-27,2024-03-03,20,4466.1,No,Platinum,SMS,2,15,High
cust_778,Christopher,Wright,weberamber@example.org,+1-409-534-2424x066,3348 Stephanie Glens Apt. 751,Grahamview,Washington,France,05387,2023-04-27,2024-06-19,2,3897.97,No,Platinum,Phone,1,8,High
cust_264,Ashley,Adams,jasmine39@example.com,,5111 Shirley Expressway Apt. 148,Stokestown,Nevada,United Kingdom,89241,2023-04-28,2024-05-25,98,4715.44,Yes,Platinum,Email,5,2,High
cust_984,Karl,Lara,madelinerodriguez@example.com,620.543.1927,66656 Gregory Flats,Millerchester,Minnesota,United Kingdom,45033,2023-04-30,2023-12-10,66,7419.23,Yes,Platinum,None,4,9,High
cust_134,Wendy,Atkinson,kristen44@example.net,001-306-912-0347,5588 Cooper Loop Apt. 593,Port Justin,Massachusetts,China,88737,2023-04-30,2024-06-19,22,7214.62,Yes,Platinum,None,3,7,High
cust_494,Billy,Smith,joel61@example.net,001-351-271-5239,929 Beck Course,Jamesview,Tennessee,China,96828,2023-05-01,2023-05-31,81,5579.91,Yes,Platinum,Email,2,4,High
cust_691,Maria,Smith,whughes@example.net,4108792372,48649 Morse Gardens,Bradleyfort,Massachusetts,France,60825,2023-05-01,2023-12-08,41,4022.49,Yes,Platinum,None,1,12,High
cust_922,Robert,Smith,uward@example.org,+1-439-357-1646,37090 Williams Gardens,Meyerton,North Dakota,China,83274,2023-05-02,2024-05-28,70,1006.02,No,Gold,Email,3,13,High
cust_396,Scott,Armstrong,fshannon@example.net,001-655-815-1229,35415 Smith Ramp,Freystad,Kentucky,China,25669,2023-05-03,2024-10-08,82,196.01,No,Silver,Email,2,14,Low
cust_153,James,Johnson,schaeferstephanie@example.org,001-233-812-7975x7366,9998 Abigail Mission Suite 038,Terrellton,Oklahoma,Germany,51278,2023-05-06,2024-04-04,32,9605.6,Yes,Platinum,Phone,4,16,High
cust_451,Alexander,Floyd,willismichael@example.net,573.947.6427,37638 Daniel Stravenue,Alexaville,Louisiana,United States,86784,2023-05-07,2023-10-18,26,1079.48,Yes,Gold,Email,1,18,High
cust_928,Kevin,Collier,codyburns@example.net,+1-537-492-6405,96885 Jose Curve Apt. 903,Austinmouth,Utah,China,88598,2023-05-08,2023-08-31,20,287.91,Yes,Silver,None,1,4,High
cust_959,William,Russell,cwebster@example.net,697-935-8679x43364,63276 Barrett Unions,Brookeview,West Virginia,Japan,44381,2023-05-08,2024-04-18,13,2761.84,No,Platinum,None,4,3,High
cust_219,Vanessa,Cunningham,michaelmitchell@example.net,001-526-783-1589,26611 Roger Curve Suite 371,Ericafurt,Pennsylvania,India,73766,2023-05-09,2023-12-03,10,2999.78,Yes,Platinum,None,5,10,High
cust_461,Kristin,Smith,davidbrown@example.org,664-481-8804,3836 Allison Circles Suite 432,East Heatherport,Washington,Brazil,22897,2023-05-12,2024-04-14,23,4887.88,Yes,Platinum,SMS,1,18,High
cust_525,Angela,Hurst,kennedywanda@example.net,+1-979-815-0596x2571,932 Sherry Curve,Ibarrastad,New Jersey,United Kingdom,83215,2023-05-13,2024-02-29,38,633.48,Yes,Gold,Email,5,11,High
cust_341,Katie,Kramer,danastevens@example.net,643.424.0642,3343 Tiffany Green Suite 417,Bethstad,Wyoming,Australia,84626,2023-05-14,2024-07-20,1,137.37,Yes,Silver,Email,5,15,High
cust_414,Christopher,King,marvinhoward@example.com,482.505.8295x829,61880 Barbara Glens Apt. 357,West Jessicastad,Oklahoma,Australia,52269,2023-05-14,2024-07-15,37,939.16,No,Gold,Email,5,5,High
cust_239,Robin,Berry,nbaird@example.com,686-337-1597,82097 Jacob Cliff,Campbellbury,Maine,Australia,86952,2023-05-15,2024-01-07,27,2790.66,Yes,Platinum,Email,5,5,High
cust_33,Christopher,Lewis,williamsmatthew@example.org,001-431-283-9335,28421 David Knolls Apt. 950,West Brian,West Virginia,United Kingdom,55677,2023-05-17,2024-06-07,23,8815.35,Yes,Platinum,Phone,3,13,High
cust_736,Matthew,Mcdaniel,james14@example.net,+1-337-847-5580x3090,4717 Dunn Camp Apt. 902,Tylerville,Montana,China,79971,2023-05-18,2024-03-02,25,9044.66,Yes,Platinum,SMS,3,13,High
cust_986,James,White,michaelflynn@example.net,330.854.8495,0794 Dustin Coves Apt. 024,South Frances,Nebraska,China,98788,2023-05-20,2023-11-08,39,350.49,No,Silver,Email,3,4,High
cust_711,Martha,Douglas,susanhill@example.org,309-684-1016x7930,60499 Kelsey Causeway,Dianaburgh,Arizona,United States,20230,2023-05-21,2024-07-22,44,4375.8,No,Platinum,Email,5,10,Medium
cust_650,Adam,Henderson,cheryl26@example.net,320-639-8313x5490,967 Victoria Rapid Apt. 195,Leestad,Kentucky,Australia,80095,2023-05-22,2024-09-26,92,2039.42,No,Platinum,SMS,4,12,Low
cust_143,Alicia,Miles,brandon39@example.net,,480 Mary Club,New Colton,Washington,Canada,30780,2023-05-23,2023-08-28,68,9746.8,Yes,Platinum,Email,4,15,High
cust_616,Jason,Brown,wkoch@example.com,+1-721-421-5649,9206 Owen Row Apt. 119,Schroederside,Oklahoma,Brazil,11027,2023-05-23,2024-01-16,86,6035.62,No,Platinum,None,5,8,High
cust_553,Christopher,Bell,harrisonchristopher@example.org,,10712 Garcia Rue Apt. 882,Port Trevorchester,Virginia,Canada,34860,2023-05-26,2023-10-04,81,4385.46,Yes,Platinum,Phone,1,6,High
cust_588,Carl,Rogers,ricedana@example.com,491-647-7447x3535,417 Michael Hills Suite 344,North Mathew,New York,Canada,67419,2023-05-26,2023-09-16,4,4051.58,No,Platinum,Phone,4,10,High
cust_16,Rick,Daniels,abrown@example.com,001-590-996-7054x66889,6706 Caldwell Union,Ramseymouth,Florida,Canada,82061,2023-05-26,2024-08-31,44,220.13,Yes,Silver,Phone,1,2,Medium
cust_291,Jessica,Powell,zachary63@example.org,001-328-219-6482x531,92098 Ashley Burg Apt. 752,Lake Rachael,Maryland,India,25906,2023-05-27,2023-09-29,46,9352.71,Yes,Platinum,Phone,2,18,High
cust_674,Hannah,Munoz,rlewis@example.org,796.544.0282,7699 Jonathan Mill,Sellersburgh,Iowa,China,94994,2023-05-27,2023-11-15,93,-4872.36,No,Platinum,,3,2,High
cust_424,Charles,Martinez,zli@example.org,834-577-8948,67917 Hughes Crest Apt. 215,North Melanieview,Connecticut,France,72392,2023-05-27,2023-07-30,3,4123.49,No,Platinum,Phone,5,18,High
cust_858,Kathy,Lowery,calexander@example.com,4553817357,2506 Sarah Land,Phillipfurt,Indiana,Brazil,78165,2023-05-27,2024-03-25,8,5103.54,Yes,Platinum,SMS,1,8,High
cust_67,Darlene,Brown,combscharles@example.net,9067231203,977 Adam Plaza,Smithhaven,Washington,Germany,36511,2023-05-28,2023-10-20,62,1149.73,Yes,Gold,None,4,2,High
cust_996,Luis,Bailey,jonesmark@example.com,2925720948,575 Lopez Ridge Suite 339,South Amandamouth,Alabama,United Kingdom,68770,2023-05-29,2023-11-09,9,4394.39,No,Platinum,Email,5,2,High
cust_60,Michael,Young,marshallerik@example.net,841.945.9332x72795,91878 Miller Port,North Mariahaven,Illinois,Brazil,75566,2023-05-29,2023-08-20,32,7507.26,No,Platinum,SMS,1,15,High
cust_512,Christina,Herman,jhorton@example.com,386-494-1559x4501,75360 Wilson Mountains,South Feliciaton,Iowa,Japan,78620,2023-05-30,2024-06-24,41,7730.14,Yes,Platinum,,2,5,High
cust_737,Jacqueline,Webb,grahamdaniel@example.net,(568)561-1997x6759,1705 Marvin Plain,West Jake,Minnesota,United States,84862,2023-05-31,2024-03-23,8,1285.53,No,Gold,SMS,3,18,High
cust_95,Nicholas,Poole,franciscojones@example.org,705-941-1526x2181,2962 Craig Ford,South Heidi,Washington,India,96180,2023-06-01,2024-04-29,23,2015.94,No,Platinum,SMS,2,8,High
cust_579,Jacob,Mclaughlin,ricemark@example.net,001-206-377-6106x592,19279 Huber Crescent Suite 815,Rileyside,Tennessee,France,32869,2023-06-02,2023-10-30,46,8980.35,No,Platinum,SMS,1,2,High
cust_373,Tracey,Miller,raymondpugh@example.net,,825 Craig Expressway,Port Sarah,Virginia,Australia,20430,2023-06-02,2024-09-25,42,5143.81,Yes,Platinum,Phone,5,17,Low
cust_670,Crystal,Martinez,wbailey@example.net,744.456.6229,9705 James Freeway,Garciachester,Florida,Japan,41080,2023-06-03,2023-06-18,14,5111.41,No,Platinum,Email,4,18,High
cust_981,James,King,gregory04@example.org,286-574-7152,91985 Linda Lodge Suite 133,Natashaside,Massachusetts,United States,07010,2023-06-05,2024-04-13,63,6240.4,Yes,Platinum,Email,1,0,High
cust_766,Christopher,Baker,michael56@example.net,329.565.5619x2767,1886 Meghan Garden Suite 612,Hubbardfurt,Wyoming,Brazil,58253,2023-06-06,2024-09-17,59,4632.33,Yes,Platinum,Email,3,20,Medium
cust_407,Debbie,Foster,christie04@example.com,001-490-480-2711,231 Compton Junction,South Matthewland,New York,India,53003,2023-06-07,2024-02-23,79,6565.19,No,Platinum,,2,20,High
cust_508,Danielle,Dyer,smiles@example.net,(368)934-9604x7842,85162 Tina Knolls,Port Crystal,Louisiana,France,71623,2023-06-09,2023-06-09,5,7780.13,Yes,Platinum,None,5,0,High
cust_77,Garrett,Roberts,leonardhayes@example.org,(907)923-6887x676,90340 Walker Heights,Port Stephen,West Virginia,India,65422,2023-06-12,2023-08-06,98,5505.47,No,Platinum,Email,3,8,High
cust_77,Garrett,Roberts,leonardhayes@example.org,(907)923-6887x676,90340 Walker Heights,Port Stephen,West Virginia,India,65422,2023-06-12,2023-08-06,98,5505.47,No,Platinum,Email,3,8,High
cust_406,Kenneth,Johnson,dmiller@example.org,968.629.7514x743,250 Brian Islands,Woodmouth,Washington,United States,49656,2023-06-12,2024-04-17,12,8234.32,No,Platinum,None,1,2,High
cust_100,Joyce,Malone,lori82@example.org,986-228-9023x3030,345 Wagner Roads Apt. 035,Wheelerburgh,New Mexico,Japan,77424,2023-06-14,2023-11-30,54,5877.53,Yes,Platinum,None,1,15,High
cust_947,Victoria,Stone,rcochran@example.com,(487)574-5263x488,254 Adkins Crossroad Suite 351,South Taraside,Wisconsin,United Kingdom,24954,2023-06-16,2023-11-25,14,9935.47,No,Platinum,Phone,2,2,High
cust_516,David,Baxter,beckykhan@example.com,404.272.6426x121,437 Perez Key,Delacruzside,Arkansas,Brazil,60951,2023-06-17,2024-10-05,73,1326.63,No,Gold,Email,4,9,Low
cust_40,Katherine,Jones,kmarshall@example.net,299.755.2717x744,7700 Decker Club,New Brookefurt,New Jersey,India,76565,2023-06-17,2024-07-08,87,7483.86,Yes,Platinum,SMS,4,17,High
cust_952,Rebecca,Robinson,tpeters@example.com,274.907.0366x6560,228 David Falls Apt. 193,Grimesside,Hawaii,Canada,63515,2023-06-18,2023-10-23,10,9717.93,Yes,Platinum,Phone,1,6,High
cust_887,Gina,Tucker,richardsonbenjamin@example.com,+1-910-874-0433x6895,246 Elizabeth Islands Apt. 109,North Ericaton,Connecticut,Australia,65560,2023-06-18,2023-12-11,90,881.63,No,Gold,Email,2,0,High
cust_582,Kimberly,Ferguson,kelly09@example.org,+1-886-605-2102x62706,82484 Meyer Trail,North Angela,Ohio,Germany,75622,2023-06-18,2024-08-17,15,6973.85,No,Platinum,,2,16,Medium
cust_460,Nina,Gray,christopher84@example.net,(566)791-3624,054 Kristen Lane Apt. 807,South Jaredchester,Rhode Island,Australia,81006,2023-06-21,2024-04-15,30,2569.88,No,Platinum,Email,5,12,High
cust_181,Steven,Taylor,xlopez@example.net,501.365.8046x498,085 Daniel Lakes Suite 905,Gregoryside,Virginia,China,09283,2023-06-24,2024-06-30,31,2432.16,Yes,Platinum,Phone,1,3,High
cust_593,Alexandra,Myers,millerjessica@example.net,5389856811,5900 Martha Mills,Raystad,Massachusetts,Japan,19874,2023-06-24,2024-01-14,12,2164.79,No,Platinum,None,4,9,High
cust_535,Kendra,Smith,smithmichael@example.org,660.389.4118,599 Susan Knolls,Kathleenbury,Mississippi,Germany,90419,2023-07-01,2023-09-08,33,1334.06,No,Gold,SMS,3,0,High
cust_761,Malik,Russell,frysharon@example.net,(865)417-3281,087 Lori Drives,North Brittney,Kansas,Brazil,52545,2023-07-01,2023-08-05,82,8948.49,Yes,Platinum,Phone,1,17,High
cust_196,Luke,Johnson,andersonmichael@example.net,001-705-261-6556,34911 Wilson Extension,New Markmouth,Texas,France,55875,2023-07-02,2024-09-01,16,1792.95,No,Gold,Phone,2,0,Medium
cust_238,Matthew,Miller,roymcmahon@example.com,677.280.5292,553 Simmons Terrace Suite 845,New Kristenberg,Georgia,United Kingdom,43787,2023-07-02,2024-07-14,24,-6408.38,No,Platinum,None,1,19,High
cust_348,Matthew,Phillips,danielsguy@example.com,(307)354-0915x08632,276 Reed Mount,Port Rebecca,Washington,Japan,69124,2023-07-03,2023-07-22,99,7438.8,Yes,Platinum,SMS,5,16,High
cust_677,Kenneth,Mendoza,jsmith@example.com,6364059529,07402 Nelson Spring Suite 758,South Shawn,Florida,Australia,49161,2023-07-03,2023-07-04,38,5698.61,No,Platinum,Email,3,0,High
cust_539,Emily,Khan,dyerdonald@example.com,(382)314-7709x207,38023 Graves Extension Apt. 921,Rebeccahaven,Delaware,Japan,68953,2023-07-07,2024-02-21,30,3804.21,No,Platinum,None,3,4,High
cust_59,Mark,Simon,jennifer05@example.com,001-832-396-6851,75304 Young Terrace,Stephanieport,Pennsylvania,Japan,95250,2023-07-07,2023-11-06,84,2708.12,No,Platinum,None,4,18,High
cust_950,Ryan,Gilbert,daviskaren@example.net,743.844.9975,888 Mary Mountains,Brownberg,Delaware,India,48520,2023-07-07,2023-09-16,82,4473.33,Yes,Platinum,Phone,5,15,High
cust_250,Lisa,Mccoy,terrydeanna@example.com,+1-872-343-9920x116,2644 Willis Street,Goodwinland,Connecticut,Canada,83886,2023-07-07,2024-07-15,18,9628.09,No,Platinum,Email,3,20,High
cust_313,Michelle,Peterson,nlee@example.net,385.459.8217x6619,17309 Johnson View Suite 465,Port Monicaport,California,India,70548,2023-07-10,2024-08-10,15,4150.28,Yes,Platinum,Email,1,18,Medium
cust_916,Jennifer,Berry,xvega@example.org,+1-611-636-4034,770 Hannah Extensions,Reillymouth,Virginia,France,87108,2023-07-11,2024-08-21,2,1513.56,No,Gold,Phone,4,10,Medium
cust_863,Kathleen,Scott,kathleen36@example.net,001-286-281-1143x3064,771 Stewart Keys Apt. 627,Hickmanton,Hawaii,Australia,47205,2023-07-12,2024-05-26,69,7210.49,Yes,Platinum,Phone,2,13,High
cust_109,Mary,Vaughn,pmarsh@example.org,920-421-6979,9027 Rodriguez Loop Suite 014,Alexanderhaven,Wyoming,Brazil,97969,2023-07-12,2024-03-30,30,4144.0,No,Platinum,None,4,3,High
cust_798,Courtney,Gomez,jeffreyhansen@example.net,487.465.6993x13606,13860 Olson Radial,Elizabethmouth,Colorado,Brazil,99285,2023-07-12,2023-07-19,1,977.74,No,Gold,None,3,13,High
cust_982,Vanessa,Gaines,jennamason@example.com,(863)227-9042x33810,700 Hernandez Rapids,New Josephmouth,Tennessee,Canada,39229,2023-07-16,2024-07-02,61,256.32,No,Silver,None,1,3,High
cust_701,Alicia,Owens,jason20@example.com,3955437766,858 Brian Stream,Hannaland,Maryland,Japan,27518,2023-07-18,2023-12-13,67,7790.46,No,Platinum,None,4,14,High
cust_548,Gregory,Mitchell,nicholsrebekah@example.net,894-681-5269x25596,13074 John Trail Apt. 426,Port Justinview,Tennessee,Canada,71864,2023-07-19,2023-11-09,57,7156.85,Yes,Platinum,Email,1,2,High
cust_180,Jeffrey,Pennington,robinvillanueva@example.com,3079806867,18063 Michael Garden Apt. 074,Lake Stephen,Oregon,Brazil,98449,2023-07-19,2024-10-07,84,2571.88,No,Platinum,Phone,2,17,Low
cust_655,Holly,Coleman,graveslisa@example.com,001-540-736-4882x15977,662 Susan Fort Suite 066,Munozhaven,Nebraska,Japan,37686,2023-07-21,2023-09-17,6,5809.06,No,Platinum,Phone,5,15,High
cust_294,Kelly,Mcgee,zgraham@example.org,823-946-1994x237,459 Catherine Meadow Apt. 955,South Garyton,North Carolina,United States,33670,2023-07-23,2023-12-02,19,5870.23,Yes,Platinum,Email,5,11,High
cust_259,Cody,Mccann,sierrawilson@example.net,+1-459-862-6301x3674,6475 David Corner,South Darlenehaven,Iowa,Germany,03519,2023-07-23,2024-10-12,18,3833.38,Yes,Platinum,Phone,1,16,Low
cust_786,Melinda,Griffin,bcobb@example.org,967.768.7404x2076,9753 Davis Island,Mirandaborough,Arkansas,United Kingdom,82026,2023-07-24,2024-07-14,27,1264.35,Yes,Gold,Phone,2,16,High
cust_678,Sara,Greer,cameronjohn@example.com,985.664.6149,793 Alexandra Forge Suite 984,West Carolhaven,Nevada,Brazil,05007,2023-07-25,2024-04-29,95,5790.83,No,Platinum,Email,4,12,High
cust_340,Emily,Yoder,rebeccamatthews@example.com,606.560.1382x41270,04485 Matthew Port Apt. 971,North Ianland,Idaho,Japan,42116,2023-07-27,2024-10-02,26,3585.64,No,Platinum,SMS,2,1,Low
cust_861,Tiffany,Fry,courtneygutierrez@example.com,361-892-2188x22063,76130 Jake Greens Apt. 693,Huntermouth,South Dakota,China,80387,2023-07-27,2024-01-28,68,6051.09,Yes,Platinum,SMS,2,18,High
cust_288,Benjamin,Reese,robertpayne@example.org,+1-663-353-3905x504,766 Bell Plains Suite 851,South Ross,Idaho,Australia,72951,2023-08-01,2024-03-28,81,9940.93,Yes,Platinum,None,3,15,High
cust_964,Thomas,Lawrence,andrew52@example.com,9272068756,81292 Nicole Locks Apt. 391,East Travis,Kentucky,France,48200,2023-08-04,2024-04-19,58,4911.71,No,Platinum,,4,8,High
cust_436,Robert,Ross,kerry32@example.net,315.606.6626x7055,7693 Jordan Freeway,Johnburgh,Michigan,China,21366,2023-08-04,2024-04-21,89,6849.56,No,Platinum,SMS,4,6,High
cust_680,Tyler,Thompson,matthewespinoza@example.net,771.688.8223x78870,8061 Heidi Glens,Richardmouth,West Virginia,Canada,75861,2023-08-06,2024-10-05,64,6230.74,No,Platinum,None,4,0,Low
cust_506,Devon,Chang,warroyo@example.net,239.878.5708x20048,7123 Elliott Hills Suite 112,Craigshire,Louisiana,Japan,22173,2023-08-06,2024-02-07,22,5714.11,No,Platinum,Phone,5,3,High
cust_685,Bobby,Harris,fwalton@example.com,809.257.3940x59802,944 Debra Valleys,Port Jesusland,Minnesota,France,70027,2023-08-07,2024-07-06,46,7696.05,No,Platinum,Phone,5,19,High
cust_622,Douglas,Morris,robersonpatricia@example.org,(510)370-3350x8424,248 Gordon Forges,North Kevinville,West Virginia,China,56217,2023-08-07,2024-07-26,87,3534.11,No,Platinum,SMS,1,0,Medium
cust_750,Judy,Johnson,glasssamantha@example.com,371-465-7893,5188 Miller Crescent Suite 860,Port Deniseton,Alabama,Brazil,94663,2023-08-10,2023-12-01,61,2690.67,No,Platinum,Email,2,7,High
cust_715,Matthew,Rivera,bcarlson@example.net,(761)468-4552,410 Cynthia Haven Suite 179,Abigailstad,Nevada,India,51675,2023-08-11,2024-03-17,9,4846.87,No,Platinum,Phone,1,8,High
cust_751,Brooke,Little,fhoffman@example.com,+1-270-330-2930x1125,074 Ashley Brooks Suite 952,East Jeremy,Illinois,India,53988,2023-08-11,2024-08-01,49,5717.99,No,Platinum,SMS,5,2,Medium
cust_29,Linda,Santana,charleslandry@example.net,,640 Renee Summit,Wallport,Wyoming,Germany,30663,2023-08-14,2024-01-12,65,4890.43,Yes,Platinum,Email,4,8,High
cust_955,Ronald,Vasquez,ndiaz@example.com,+1-361-734-1749,088 White Turnpike,Wyattborough,Illinois,Canada,80167,2023-08-14,2024-06-01,19,4614.93,Yes,Platinum,Email,2,0,High
cust_144,Alicia,Wright,angelagrant@example.net,895-776-1228,975 Pierce Islands,Robertchester,Washington,France,42896,2023-08-15,2024-04-13,9,3454.58,Yes,Platinum,SMS,2,1,High
cust_792,Lindsey,Franco,bennettmichael@example.net,(338)231-9348,81463 Martinez Rest,West Robin,Connecticut,China,90827,2023-08-15,2024-01-21,10,4093.79,Yes,Platinum,Email,4,18,High
cust_518,Tiffany,Fleming,hayesrachel@example.com,001-933-742-7203x88621,801 Rivers Views,West Markborough,Arizona,Brazil,51175,2023-08-16,2024-07-21,63,312.34,No,Silver,Email,3,15,Medium
cust_577,Amber,Lee,glopez@example.org,405-224-3838x05826,6862 Avila Gardens,East Megan,Indiana,United States,66246,2023-08-16,2024-01-28,15,3835.72,No,Platinum,Email,3,11,High
cust_835,Jerry,Larson,robbinsjoseph@example.net,4154273117,1475 Duncan Turnpike Apt. 018,Davidbury,Indiana,Canada,43749,2023-08-18,2024-10-11,88,5488.2,Yes,Platinum,SMS,1,11,Low
cust_473,Edward,Matthews,melissa40@example.org,(873)300-8696,68311 Lisa Isle,North Sierrafurt,North Dakota,Canada,07839,2023-08-19,2023-12-15,41,4851.77,Yes,Platinum,Phone,2,16,High
cust_398,Tracy,Adams,fsellers@example.net,381-302-1312x51293,059 Eric Road,Welchmouth,Texas,United Kingdom,14372,2023-08-20,2023-09-12,14,175.46,No,Silver,Phone,5,3,High
cust_73,Jessica,Hahn,samuelcarter@example.net,867-324-3426,796 Stephens Turnpike Suite 891,Port Johnstad,Hawaii,China,85304,2023-08-20,2024-04-15,37,4397.14,No,Platinum,SMS,4,8,High
cust_314,Sarah,Porter,imontgomery@example.net,597-740-0564,38503 Jones Port,West Tinachester,Rhode Island,India,97401,2023-08-20,2023-09-23,34,3836.6,No,Platinum,None,1,5,High
cust_517,Cynthia,Richardson,stacy24@example.org,283-885-4540,5475 Molly Vista Apt. 123,Lake Traci,Maine,Australia,70921,2023-08-22,2024-06-28,19,8612.35,No,Platinum,SMS,4,5,High
